date;year;tx;tn;rhx;rhn;rs;et0;station
2010-01-03;2010;11.28;2.674;93.4;72.9;3.253;0.757431017341605;COR06
2010-01-04;2010;15.26;9.93;93.3;89.2;2.778;0.6416103555567261;COR06
2010-01-05;2010;17.67;10.07;93.3;56.12;4.974;1.5459163559957771;COR06
2010-01-06;2010;14.18;7.58;92.5;58.77;3.572;1.0933968377419987;COR06
2010-01-07;2010;11.55;4.962;93.3;65.96;2.854;1.0450243800963233;COR06
2010-01-08;2010;15.22;-0.162;83.4;29.57;7.2;1.9522480042910508;COR06
2010-01-09;2010;12.48;-2.777;94.6;33.23;10.78;1.3922516050479357;COR06
2010-01-10;2010;3.349;-3.317;94.7;71.2;1.188;0.6172270420916685;COR06
2010-01-11;2010;12.23;1.867;93.8;75.8;4.577;0.7135967512477199;COR06
2010-01-12;2010;14.11;7.25;93.2;75.4;1.1740000000000002;0.9783856930622892;COR06
2010-01-13;2010;15.52;9.0;92.6;80.3;1.819;0.7537629530793845;COR06
2010-01-14;2010;15.72;7.92;88.1;46.75;6.525;2.1123042220045427;COR06
2010-01-15;2010;13.82;3.889;92.6;53.28;8.32;0.8070553660326364;COR06
2010-01-16;2010;15.17;6.914;89.4;49.78;6.5520000000000005;0.9779518074401752;COR06
2010-01-17;2010;15.51;7.86;91.7;68.19;6.933;0.9324924271930932;COR06
2010-01-18;2010;16.38;7.39;91.0;71.8;4.593999999999999;0.8246496440009174;COR06
2010-01-19;2010;16.8;11.69;92.5;77.6;2.6210000000000004;0.8587500520032691;COR06
2010-01-20;2010;14.43;6.516;93.2;70.9;7.14;0.8716698325842088;COR06
2010-01-21;2010;12.69;4.024;93.1;70.3;6.533;0.7812519960370355;COR06
2010-01-22;2010;14.76;5.441;92.4;55.44;8.96;1.2298703993820967;COR06
2010-01-23;2010;12.9;6.65;91.3;71.9;2.907;0.8315469666021662;COR06
2010-01-24;2010;15.56;7.12;92.2;54.29;7.1;1.012905548213194;COR06
2010-01-25;2010;15.09;6.515;84.7;47.2;9.18;1.5608927073412784;COR06
2010-01-26;2010;12.16;6.5820000000000025;89.6;55.67;6.3260000000000005;1.4593975672337098;COR06
2010-01-27;2010;10.46;3.889;85.2;37.71;11.88;1.861831230910382;COR06
2010-01-28;2010;13.88;1.743;90.9;28.59;12.53;1.6482017997559515;COR06
2010-01-29;2010;12.28;-0.8109999999999999;93.4;48.36;12.26;1.2206464385979263;COR06
2010-01-30;2010;12.75;3.4210000000000003;91.2;56.05;10.63;1.2482531839293685;COR06
2010-01-31;2010;12.49;3.217;91.8;46.75;5.31;1.0391147619763856;COR06
2010-02-01;2010;14.75;1.27;92.8;37.09;12.81;1.5300561561207549;COR06
2010-02-02;2010;14.69;2.415;87.8;33.51;12.72;1.7485123386548247;COR06
2010-02-03;2010;15.23;2.818;88.4;45.73;8.91;1.499082940589325;COR06
2010-02-04;2010;13.71;8.46;92.2;82.6;1.863;0.8038230978346129;COR06
2010-02-05;2010;17.25;7.52;90.6;44.84;7.65;1.7678516240438584;COR06
2010-02-06;2010;17.17;5.037;93.1;54.87;9.69;1.126355840182416;COR06
2010-02-07;2010;14.7;5.51;91.6;59.89;7.95;1.1065819533326968;COR06
2010-02-08;2010;16.32;9.21;92.7;68.87;4.14;1.0909263125254252;COR06
2010-02-09;2010;16.64;7.38;90.5;45.31;12.44;2.0629618584511564;COR06
2010-02-10;2010;10.47;5.711;92.2;79.5;3.577;0.7688925557175506;COR06
2010-02-11;2010;11.26;5.24;92.3;54.76;10.19;1.4060147355020458;COR06
2010-02-12;2010;6.575;1.81;88.8;41.78;4.7410000000000005;1.415565450570206;COR06
2010-02-13;2010;9.26;2.008;91.4;55.96;5.964;1.214678380979541;COR06
2010-02-14;2010;10.88;-0.684;92.6;57.01;8.26;1.248069274014488;COR06
2010-02-15;2010;10.14;6.311;90.9;78.3;3.2260000000000004;0.9376267602725412;COR06
2010-02-16;2010;16.39;8.87;89.8;57.87;7.86;2.145687139136399;COR06
2010-02-17;2010;14.65;7.72;90.2;63.0;8.18;1.6896317050605176;COR06
2010-02-18;2010;10.75;6.65;91.7;73.0;2.59;0.9240305748045404;COR06
2010-02-19;2010;15.03;4.362;91.9;34.8;14.28;2.402207936598884;COR06
2010-02-20;2010;13.41;0.7290000000000001;93.0;44.44;14.06;1.5845735488362742;COR06
2010-02-21;2010;16.39;6.642;91.2;68.87;3.856;1.327945261515685;COR06
2010-02-22;2010;18.19;11.35;90.8;61.36;11.72;2.457829231235439;COR06
2010-02-23;2010;18.39;10.94;91.6;54.15;9.9;2.3840275686946346;COR06
2010-02-24;2010;18.45;12.23;89.7;58.05;13.73;2.4143213911584858;COR06
2010-02-25;2010;16.73;10.68;90.4;72.5;4.085;1.5166348890000954;COR06
2010-02-26;2010;14.57;11.82;91.8;81.3;3.3310000000000004;0.8717307564846951;COR06
2010-02-27;2010;23.04;11.55;88.5;41.26;7.44;3.448449230212657;COR06
2010-02-28;2010;16.17;8.87;90.2;50.44;9.86;1.7809559577910674;COR06
2010-03-01;2010;15.89;7.72;89.4;45.44;13.7;2.0752251259509933;COR06
2010-03-02;2010;13.5;7.12;89.6;60.45;4.013;1.1968901372802505;COR06
2010-03-03;2010;16.72;9.66;92.2;53.82;8.56;1.927760947138465;COR06
2010-03-04;2010;17.72;11.15;90.4;61.96;10.12;1.914799790366772;COR06
2010-03-05;2010;16.92;11.62;89.8;63.26;7.62;1.562340189381319;COR06
2010-03-08;2010;14.51;3.349;90.7;63.68;5.766;1.692861906677119;COR06
2010-03-09;2010;12.88;1.3969999999999998;90.4;35.2;16.97;2.460381378853976;COR06
2010-03-10;2010;13.89;1.81;91.4;34.6;16.66;2.1186568482537083;COR06
2010-03-18;2010;22.28;10.28;84.0;44.58;13.59;2.6019806576273847;COR06
2010-03-19;2010;22.35;12.97;89.3;42.93;10.48;2.3454176694912845;COR06
2010-03-20;2010;18.14;12.29;86.0;57.03;4.549;1.7344961324884705;COR06
2010-03-21;2010;18.8;12.7;86.7;62.67;7.82;1.8909476945479424;COR06
2010-03-22;2010;22.67;7.79;93.1;42.43;19.94;2.915021338717537;COR06
2010-03-23;2010;22.54;11.42;84.6;41.92;13.81;2.8220355574673635;COR06
2010-03-24;2010;21.8;10.22;87.0;48.22;16.9;3.2390537394634262;COR06
2010-03-25;2010;18.66;11.15;89.7;53.56;13.88;2.9701312390986847;COR06
2010-03-26;2010;18.06;7.38;92.9;42.39;20.36;3.0450714808635166;COR06
2010-03-27;2010;20.06;5.7120000000000015;93.5;44.04;20.64;2.900638134537324;COR06
2010-03-28;2010;22.88;6.988;92.3;39.31;20.25;3.4695727540883823;COR06
2010-03-29;2010;17.38;11.68;89.6;52.17;12.19;2.711488347576452;COR06
2010-03-30;2010;17.12;7.26;89.3;40.6;17.77;3.123419366614528;COR06
2010-03-31;2010;18.32;5.645;82.6;40.19;22.57;3.3390231980064105;COR06
2010-04-01;2010;18.05;4.294;92.2;33.08;22.2;3.2358932297809284;COR06
2010-04-02;2010;19.79;3.762;91.5;35.6;23.16;3.1596131755612147;COR06
2010-04-03;2010;21.14;4.564;92.1;32.74;21.31;3.499379725993578;COR06
2010-04-04;2010;19.66;5.375;80.6;30.08;24.43;3.988191679170092;COR06
2010-04-05;2010;19.94;8.33;82.0;26.1;16.34;3.604923670597981;COR06
2010-04-06;2010;22.28;6.455;90.5;33.15;21.55;3.4975934635272368;COR06
2010-04-07;2010;24.22;7.59;92.2;25.76;24.08;4.021329384559143;COR06
2010-04-08;2010;24.09;8.87;81.4;20.84;24.89;4.690593721516254;COR06
2010-04-09;2010;23.42;6.523;88.5;22.7;24.55;4.173212240732513;COR06
2010-04-10;2010;23.15;8.27;84.0;28.62;24.84;4.573097852821408;COR06
2010-04-11;2010;22.67;8.73;87.2;30.01;21.49;3.709473765552098;COR06
2010-04-12;2010;20.54;8.8;91.7;54.02;13.01;2.669304717845901;COR06
2010-04-13;2010;20.54;12.23;90.6;49.63;12.1;2.5620923706143834;COR06
2010-04-14;2010;23.35;11.35;85.4;36.99;17.24;3.8414894122245897;COR06
2010-04-15;2010;22.62;13.17;90.9;43.97;17.62;3.714992374481677;COR06
2010-04-16;2010;20.22;12.36;90.6;54.83;10.25;2.4221396644268505;COR06
2010-04-17;2010;18.46;11.42;92.7;51.63;12.17;2.4828598852821915;COR06
2010-04-18;2010;16.92;11.69;92.3;72.5;7.61;1.6027102964087698;COR06
2010-04-19;2010;22.21;12.63;92.7;44.1;17.23;3.0842786996983333;COR06
2010-04-20;2010;24.96;13.51;89.3;41.1;20.0;3.93474198189861;COR06
2010-04-21;2010;23.57;12.5;91.5;42.64;13.39;2.8934957020124035;COR06
2010-04-22;2010;22.15;12.36;92.9;46.5;19.95;3.743954175050007;COR06
2010-04-23;2010;23.22;14.98;90.7;51.48;20.08;3.8810192725509385;COR06
2010-04-24;2010;25.49;15.38;88.4;35.92;19.6;3.926199322871368;COR06
2010-04-25;2010;26.85;15.59;87.5;34.06;14.78;3.3562811346651045;COR06
2010-04-26;2010;29.8;12.02;89.7;22.83;26.22;5.500110490123849;COR06
2010-04-27;2010;31.2;13.1;87.4;19.37;25.46;5.388006517881029;COR06
2010-04-28;2010;30.54;14.66;80.2;21.76;26.03;5.8309804367824105;COR06
2010-04-29;2010;28.86;14.05;79.8;27.54;25.32;5.1801439576231365;COR06
2010-04-30;2010;26.51;13.58;90.0;34.06;21.0;4.227890929767253;COR06
2010-05-01;2010;26.05;12.5;87.5;32.21;26.48;5.196691489248157;COR06
2010-05-02;2010;25.5;12.77;86.3;34.46;25.82;4.971664730814789;COR06
2010-05-03;2010;21.75;13.64;83.8;22.38;26.03;5.246995350394131;COR06
2010-05-04;2010;18.93;7.53;65.8;23.51;24.67;4.9288562342415;COR06
2010-05-05;2010;21.21;6.995;66.72;21.44;28.11;4.9046770743412536;COR06
2010-05-06;2010;22.28;7.13;77.8;21.51;24.19;4.560282207468473;COR06
2010-05-07;2010;21.75;8.6;88.2;34.74;21.97;4.568599560192415;COR06
2010-05-08;2010;21.34;10.75;88.5;41.58;18.95;3.8165979731274473;COR06
2010-05-09;2010;22.69;14.18;88.2;42.38;16.7;4.295833986104645;COR06
2010-05-10;2010;20.14;13.37;89.5;55.75;17.02;3.296460228246138;COR06
2010-05-11;2010;21.01;13.44;90.9;38.06;18.12;4.072824509333833;COR06
2010-05-12;2010;19.07;11.75;90.9;42.46;17.5;3.5593116667198723;COR06
2010-05-13;2010;18.13;9.34;91.8;43.26;21.17;3.5837925806789994;COR06
2010-05-14;2010;19.41;7.32;91.5;31.55;19.57;3.9713342985108953;COR06
2010-05-15;2010;22.15;10.89;79.9;28.22;25.18;4.920880950529181;COR06
2010-05-16;2010;24.3;7.73;89.2;25.89;28.69;5.051334277492527;COR06
2010-05-17;2010;27.99;9.07;80.2;17.32;28.02;5.967454928115402;COR06
2010-05-18;2010;29.8;10.15;82.0;17.58;28.85;5.597314944108441;COR06
2010-05-19;2010;31.81;10.96;85.9;15.98;28.91;6.366579301044368;COR06
2010-05-20;2010;31.62;14.12;73.2;22.76;28.45;5.915111744747027;COR06
2010-05-21;2010;33.69;12.17;80.6;15.98;27.12;6.602536726294388;COR06
2010-05-22;2010;31.07;12.9;74.4;20.3;27.78;6.023456434786309;COR06
2010-05-23;2010;30.0;13.1;74.4;22.43;27.91;6.0658585924594215;COR06
2010-05-24;2010;28.92;13.1;71.0;21.57;27.85;6.591339651956173;COR06
2010-05-25;2010;25.31;12.97;88.3;23.96;25.63;5.369838052715644;COR06
2010-05-26;2010;28.33;12.7;87.1;30.14;27.9;5.63646388256;COR06
2010-05-27;2010;26.71;14.38;85.3;34.72;27.16;6.126134420575434;COR06
2010-05-28;2010;25.37;13.24;86.1;34.53;26.85;5.431918567876608;COR06
2010-05-29;2010;28.86;13.85;80.0;28.01;28.67;5.8024080317778886;COR06
2010-05-30;2010;32.55;13.58;82.5;21.5;28.75;5.759031591545577;COR06
2010-05-31;2010;35.16;15.46;80.9;21.63;26.81;5.617200254840887;COR06
2010-06-01;2010;36.44;17.14;79.0;18.64;27.9;6.568243073245416;COR06
2010-06-02;2010;33.9;19.02;71.5;23.16;22.28;6.077064380338284;COR06
2010-06-03;2010;32.62;18.68;79.6;24.02;27.65;7.625890854852837;COR06
2010-06-04;2010;33.49;17.88;83.8;28.07;26.88;6.465742530114398;COR06
2010-06-05;2010;34.02;17.54;80.5;26.14;27.58;6.9419408960172975;COR06
2010-06-06;2010;31.08;18.21;82.3;26.55;28.01;6.9459343097412685;COR06
2010-06-07;2010;31.62;15.32;78.4;20.97;28.36;7.06665317732163;COR06
2010-06-08;2010;27.99;15.59;84.5;31.2;24.45;6.251609456821663;COR06
2010-06-09;2010;19.08;15.45;91.3;67.68;4.19;2.001802933336636;COR06
2010-06-10;2010;22.62;13.17;89.9;46.3;19.76;4.370409294728057;COR06
2010-06-11;2010;21.34;12.63;90.7;45.84;19.37;3.980612837484124;COR06
2010-06-12;2010;21.22;14.11;89.7;51.23;13.62;3.2219963109266487;COR06
2010-06-13;2010;24.69;13.37;89.7;42.56;23.87;4.653261533232663;COR06
2010-06-14;2010;27.06;13.85;92.0;36.78;23.08;5.019400400100427;COR06
2010-06-15;2010;24.85;16.05;90.2;52.88;17.48;3.690701693131814;COR06
2010-06-16;2010;27.72;14.18;78.0;22.23;29.4;6.048833802136525;COR06
2010-06-17;2010;28.92;15.46;70.3;25.42;29.03;6.309248914481101;COR06
2010-06-18;2010;27.45;13.98;90.8;19.31;27.85;6.590143410363322;COR06
2010-06-19;2010;26.71;13.51;87.7;32.73;28.13;6.10624960505446;COR06
2010-06-20;2010;28.19;15.92;84.0;27.15;25.58;6.336908298813722;COR06
2010-06-21;2010;27.32;15.92;86.0;42.9;22.44;5.140839987798189;COR06
2010-06-22;2010;32.62;14.72;84.1;22.89;27.91;5.553103085204209;COR06
2010-06-23;2010;34.69;16.8;76.4;19.43;28.59;6.135073164063858;COR06
2010-06-24;2010;34.37;17.61;71.2;20.37;26.28;7.2224160149132866;COR06
2010-06-25;2010;29.74;17.88;84.5;37.05;22.96;6.140691435831875;COR06
2010-06-26;2010;33.02;16.86;80.5;18.11;28.55;6.826350801964332;COR06
2010-06-27;2010;31.74;17.07;74.3;27.67;26.09;6.5019217589371285;COR06
2010-06-30;2010;36.24;20.02;69.06;20.16;27.87;6.409026483081392;COR06
2010-07-01;2010;36.97;20.29;63.61;18.84;28.47;6.94154275128179;COR06
2010-07-02;2010;36.31;20.36;64.26;16.31;23.24;6.4681847539493855;COR06
2010-07-03;2010;33.68;22.04;61.01;27.54;20.94;6.261558924079517;COR06
2010-07-04;2010;39.19;20.22;71.5;15.98;27.6;7.848227823915103;COR06
2010-07-05;2010;39.25;20.83;64.61;15.38;28.22;7.38543194528008;COR06
2010-07-06;2010;38.59;20.62;74.8;20.03;26.04;6.712014777156186;COR06
2010-07-07;2010;37.72;22.78;56.29;18.97;22.34;7.739781524551251;COR06
2010-07-08;2010;35.3;20.82;59.75;26.34;22.64;6.9995257355724325;COR06
2010-07-09;2010;37.31;19.36;87.7;18.7;26.67;6.160688317137728;COR06
2010-07-12;2010;37.18;19.75;66.28;14.39;28.38;7.902787670008668;COR06
2010-07-18;2010;38.11;19.48;69.67;19.83;29.2;7.2153702170128415;COR06
2010-07-19;2010;37.58;20.62;72.7;20.83;29.12;7.356045738079874;COR06
2010-07-20;2010;34.36;18.55;86.5;17.58;30.05;7.797269962084615;COR06
2010-07-21;2010;33.09;18.35;70.6;29.6;28.39;7.324985621897763;COR06
2010-07-22;2010;33.95;18.94;81.8;26.01;29.27;7.258895326771245;COR06
2010-07-23;2010;36.23;17.74;89.1;18.1;29.62;6.523450795982951;COR06
2010-07-24;2010;35.56;20.22;63.54;29.52;27.05;6.4095493973245645;COR06
2010-07-25;2010;38.18;21.36;75.3;19.3;28.19;6.431786051211839;COR06
2010-07-26;2010;39.18;21.56;73.6;14.65;28.93;7.236951179852272;COR06
2010-07-27;2010;37.04;22.31;75.3;23.08;27.81;7.040248391616749;COR06
2010-07-28;2010;37.9;21.5;63.8;18.5;27.4;6.700822733370488;COR06
2010-07-29;2010;36.7;21.16;63.25;26.34;26.94;7.949224274020888;COR06
2010-07-30;2010;36.04;20.82;82.4;21.09;28.84;7.862588036307963;COR06
2010-07-31;2010;37.51;19.28;63.74;16.71;28.12;7.08984593592389;COR06
2010-08-01;2010;38.18;21.23;75.6;19.43;27.26;7.111501591721767;COR06
2010-08-02;2010;36.43;21.43;69.85;15.38;28.47;8.125958917062754;COR06
2010-08-03;2010;36.9;18.34;85.1;18.04;28.11;6.491505411602054;COR06
2010-08-04;2010;36.5;19.81;60.28;25.54;27.4;7.50088491686861;COR06
2010-08-05;2010;38.38;20.28;72.5;14.72;27.5;7.392251774571023;COR06
2010-08-06;2010;37.98;20.15;75.1;16.64;27.6;6.7483934851096645;COR06
2010-08-07;2010;38.1;22.1;74.3;21.09;26.44;6.653562443705101;COR06
2010-08-08;2010;35.43;23.84;52.75;20.7;13.4;4.9844035133660025;COR06
2010-08-09;2010;38.59;21.9;52.96;18.77;19.71;5.986764445647795;COR06
2010-08-10;2010;39.72;22.69;69.63;21.09;25.3;7.162990694316296;COR06
2010-08-11;2010;40.66;22.17;55.69;14.91;23.63;6.915685974745268;COR06
2010-08-12;2010;38.11;19.68;64.94;11.99;24.07;6.940391803056492;COR06
2010-08-13;2010;33.21;18.87;74.3;25.35;25.77;7.089033884483067;COR06
2010-08-14;2010;34.01;20.01;67.92;16.58;25.42;5.842557671506003;COR06
2010-08-15;2010;34.75;21.56;72.3;25.01;25.75;7.319287289742197;COR06
2010-08-16;2010;31.4;19.0;90.3;31.66;22.22;5.974041293284322;COR06
2010-08-17;2010;27.05;19.0;91.1;55.92;16.17;3.6962336058441454;COR06
2010-08-18;2010;30.53;17.93;89.3;34.98;23.36;4.791472247522652;COR06
2010-08-19;2010;31.86;19.41;88.1;32.39;24.35;4.988381139567848;COR06
2010-08-20;2010;36.16;20.76;79.8;20.03;25.67;6.374559048823618;COR06
2010-08-21;2010;37.63;20.96;81.8;26.6;24.81;5.8030058884438285;COR06
2010-08-22;2010;37.31;21.5;78.0;23.02;24.81;5.9658920237620645;COR06
2010-08-23;2010;35.89;20.89;81.3;25.21;25.12;6.570257966281952;COR06
2010-08-24;2010;36.04;19.34;84.6;16.38;25.79;5.4666777929573165;COR06
2010-08-25;2010;39.38;19.21;72.0;14.58;25.24;6.316020911440817;COR06
2010-08-26;2010;41.2;19.82;67.13;13.98;24.1;6.315921767372955;COR06
2010-08-27;2010;39.92;19.14;83.9;15.11;24.37;5.763663462469126;COR06
2010-08-28;2010;38.18;20.01;69.59;17.31;24.34;5.888702146731774;COR06
2010-08-29;2010;36.16;18.95;63.41;22.22;24.05;5.8966170658629045;COR06
2010-08-30;2010;38.72;21.23;77.8;18.77;23.19;4.972935653055536;COR06
2010-08-31;2010;33.88;20.49;87.1;27.01;18.18;4.903042794978346;COR06
2010-09-01;2010;33.48;19.81;72.2;27.47;23.58;6.412517973796498;COR06
2010-09-02;2010;33.22;21.29;79.7;28.67;21.17;5.192713187889381;COR06
2010-09-03;2010;34.69;18.47;87.4;25.08;23.33;4.899414998485164;COR06
2010-09-04;2010;35.49;19.88;68.19;20.16;23.36;4.931898633193853;COR06
2010-09-05;2010;36.36;20.08;62.4;18.3;23.1;5.355461861600923;COR06
2010-09-06;2010;33.63;19.81;64.27;18.37;23.44;6.74822594660599;COR06
2010-09-07;2010;29.66;19.81;84.7;27.88;20.5;6.09654624345166;COR06
2010-09-08;2010;28.32;17.13;78.6;23.16;23.63;5.197512952204781;COR06
2010-09-09;2010;31.07;13.24;65.24;18.97;23.66;5.2321155015843885;COR06
2010-09-10;2010;33.15;13.85;75.3;17.31;23.21;4.893443923396819;COR06
2010-09-11;2010;33.41;14.98;71.1;20.1;22.87;4.8696168818653565;COR06
2010-09-12;2010;34.55;18.81;66.21;23.82;21.83;5.297545280215632;COR06
2010-09-13;2010;34.68;18.54;63.88;19.5;22.3;4.931810590850027;COR06
2010-09-14;2010;37.24;15.72;84.4;17.64;21.95;4.554439573241599;COR06
2010-09-15;2010;36.57;18.01;62.82;21.82;20.92;5.139230858926003;COR06
2010-09-16;2010;31.2;22.56;62.19;31.92;13.24;4.351708211754279;COR06
2010-09-17;2010;26.97;16.85;89.7;38.05;14.51;3.511807583649824;COR06
2010-09-18;2010;27.44;17.13;88.8;32.99;18.21;3.297493903397377;COR06
2010-09-19;2010;31.0;16.39;80.2;27.8;19.51;4.262793881715076;COR06
2010-09-20;2010;27.85;20.01;78.5;50.6;13.71;3.516302524014644;COR06
2010-09-21;2010;28.18;17.2;88.7;35.32;17.93;3.5885506926833486;COR06
2010-09-22;2010;29.6;16.46;82.0;36.31;17.93;3.979850509338081;COR06
2010-09-23;2010;24.23;17.2;90.2;61.46;5.478;1.7255891183268468;COR06
2010-09-24;2010;26.1;16.39;91.2;46.95;18.21;3.2375979719594943;COR06
2010-09-25;2010;27.79;14.77;90.9;31.07;20.22;3.824863772134228;COR06
2010-09-26;2010;26.9;15.38;83.2;32.07;17.13;3.780621862595668;COR06
2010-09-27;2010;25.9;15.51;81.0;36.98;18.39;3.872146081973279;COR06
2010-09-28;2010;27.44;12.9;87.9;28.74;19.68;3.46457623426466;COR06
2010-09-29;2010;29.25;13.31;79.7;23.03;19.73;3.4541310977484985;COR06
2010-09-30;2010;29.99;12.36;78.1;21.23;19.63;3.925651312812159;COR06
2010-10-01;2010;28.38;11.75;81.9;26.61;19.76;3.612953219726047;COR06
2010-10-02;2010;28.18;9.48;81.7;20.64;18.83;3.7239484989680913;COR06
2010-10-03;2010;24.11;14.51;90.6;45.9;8.87;3.461359115080068;COR06
2010-10-04;2010;22.76;13.17;91.2;36.13;14.46;2.9597128972096085;COR06
2010-10-05;2010;25.3;10.01;89.3;31.14;19.29;2.968292822978808;COR06
2010-10-06;2010;27.04;11.75;88.8;31.07;17.92;3.001200280714963;COR06
2010-10-07;2010;25.5;14.04;80.3;56.51;7.54;2.319575886474585;COR06
2010-10-08;2010;29.4;13.64;94.3;32.03;15.95;3.697287366389197;COR06
2010-10-09;2010;22.44;14.91;98.5;61.29;4.467;1.8166254288032389;COR06
2010-10-10;2010;21.48;14.1;98.3;58.11;12.73;2.2742088115279766;COR06
2010-10-11;2010;22.54;13.31;98.2;56.51;16.32;2.3347045671376887;COR06
2010-10-12;2010;23.61;14.31;95.1;52.04;14.19;2.381419525083814;COR06
2010-10-13;2010;23.22;15.11;94.8;63.59;11.2;2.0419183317188643;COR06
2010-10-14;2010;21.07;13.17;98.3;69.79;9.03;1.465116500956539;COR06
2010-10-15;2010;23.97;15.04;96.7;50.4;11.42;2.023921471302613;COR06
2010-10-16;2010;22.95;14.3;97.7;55.76;11.52;1.918809009820736;COR06
2010-10-17;2010;23.28;13.1;96.0;40.49;15.15;2.364583259970269;COR06
2010-10-18;2010;22.61;9.75;78.7;18.15;18.03;3.662001540980556;COR06
2010-10-19;2010;24.02;7.99;88.4;17.94;17.64;3.2380959092395263;COR06
2010-10-20;2010;26.44;6.785;90.1;17.6;17.0;2.481201059312044;COR06
2010-10-21;2010;24.49;8.4;89.9;30.66;16.25;2.440320753487621;COR06
2010-10-22;2010;23.84;10.01;92.7;44.76;12.53;1.8969421491317688;COR06
2010-10-23;2010;24.43;11.28;93.8;40.63;13.11;1.809168825916765;COR06
2010-10-24;2010;24.7;8.53;96.7;36.02;15.16;1.993292362551177;COR06
2010-10-25;2010;23.95;9.34;96.3;41.86;14.03;1.922299785648325;COR06
2010-10-26;2010;21.34;6.5070000000000014;80.9;12.45;16.41;3.359891127861953;COR06
2010-10-27;2010;26.25;4.835;86.0;7.56;15.78;2.5664525097962856;COR06
2010-10-28;2010;22.23;6.78;87.8;21.87;10.75;2.1639940832839866;COR06
2010-10-29;2010;24.31;9.0;95.1;32.59;12.55;2.6541378503697866;COR06
2010-10-30;2010;16.93;10.27;99.0;92.0;1.889;0.6281460020621744;COR06
2010-10-31;2010;19.07;12.09;99.2;47.87;9.17;2.4076035560662974;COR06
2010-11-01;2010;18.86;8.33;98.4;61.69;13.82;1.6371546319233394;COR06
2010-11-02;2010;21.21;8.0;99.8;44.08;14.34;1.7750750178817143;COR06
2010-11-03;2010;23.41;7.25;100.0;47.22;14.3;1.8450861229941773;COR06
2010-11-04;2010;24.5;8.46;100.0;39.32;14.01;1.7703441014242771;COR06
2010-11-05;2010;25.44;8.73;100.0;33.14;13.67;1.6828783722752818;COR06
2010-11-06;2010;23.02;8.87;100.0;42.29;13.12;1.3939678174502297;COR06
2010-11-07;2010;19.0;7.99;100.0;57.92;10.63;1.3156279183306812;COR06
2010-11-08;2010;15.65;8.67;99.6;63.44;7.06;1.5156884995460158;COR06
2010-11-09;2010;17.81;8.86;96.7;56.9;6.6;1.7480144930371222;COR06
2010-11-10;2010;18.07;6.7;99.0;47.92;10.5;1.6064559116919683;COR06
2010-11-11;2010;18.8;3.222;100.0;47.39;12.54;1.1041249922773373;COR06
2010-11-12;2010;20.47;6.1160000000000005;100.0;53.15;12.24;1.180013868613648;COR06
2010-11-13;2010;19.87;5.78;100.0;57.91;12.19;1.055951268272754;COR06
2010-11-14;2010;15.58;9.48;100.0;76.0;2.889;0.7544851034596304;COR06
2010-11-15;2010;16.31;5.037;99.9;41.76;12.64;1.4149103393668947;COR06
2010-11-16;2010;14.64;3.382;100.0;49.4;11.76;0.670210577102108;COR06
2010-11-17;2010;10.41;3.619;100.0;96.7;2.396;0.4571587885261304;COR06
2010-11-18;2010;11.08;6.7170000000000005;100.0;78.7;5.489;0.6774366007854438;COR06
2010-11-19;2010;16.04;6.5829999999999975;100.0;53.38;11.7;1.144248866463509;COR06
2010-11-20;2010;13.1;5.982;100.0;93.4;1.879;0.4902891112730605;COR06
2010-11-21;2010;14.31;5.375;100.0;75.4;7.0;0.8810212526498807;COR06
2010-11-22;2010;15.45;4.699;100.0;52.29;10.23;1.081535328705398;COR06
2010-11-23;2010;12.77;6.5;100.0;74.6;4.86;0.7518301103539705;COR06
2010-11-24;2010;12.83;10.01;100.0;100.0;2.269;0.4331144869535414;COR06
2010-11-25;2010;17.59;11.72;99.9;79.3;7.15;0.8420303539389992;COR06
2010-11-26;2010;13.3;9.48;93.6;46.83;5.855;1.298967980250232;COR06
2010-11-27;2010;10.89;8.46;100.0;87.6;1.119;0.5440288969423458;COR06
2010-11-28;2010;12.29;4.159;100.0;58.52;10.4;0.922944621289866;COR06
2010-11-29;2010;8.4;6.5;100.0;89.5;1.6;0.4750074735959198;COR06
2010-11-30;2010;12.09;6.7170000000000005;100.0;82.1;3.938;0.5960864798980922;COR06
2010-12-01;2010;11.82;5.17;100.0;74.7;4.803999999999999;0.6708931252526482;COR06
2010-12-02;2010;13.5;1.81;100.0;38.62;10.34;1.2491254519290982;COR06
2010-12-03;2010;11.61;0.3929999999999999;100.0;47.14;11.3;0.8614366609483093;COR06
2010-12-04;2010;11.42;1.337;93.5;41.7;9.75;1.2448745557811094;COR06
2010-12-05;2010;12.29;6.251;100.0;59.48;3.03;0.9629682744206688;COR06
2010-12-06;2010;20.29;11.89;100.0;81.8;5.414;0.9121008254488618;COR06
2010-12-07;2010;18.68;12.97;100.0;76.0;1.3630000000000002;1.065465565877498;COR06
